id,source,offer,latitude,longitude,setting,area,object_type,floor,floors,rooms,metro_id,metro_remoteness,material,segment,kitchen,balcony,renovation,additions,price,price_per_metre
2de68921-f8de-45ad-9044-a1b829c3d0d8,cian.ru,Актуально,55.842448,37.461948,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,23.0,панельный,1978,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
2e17f566-aabe-4c81-a43b-55ecf4f7990c,cian.ru,Актуально,55.676423,37.44612,Жилое помещение (квартира),14.1,Встроенное помещение,1,14,студия,Озёрная,15.0,панельный,2005,0.0,Нет,требует ремонта,-,3300000,234042.55319148937
70476a0a-1f3a-4a64-a9f5-364f44245fc4,cian.ru,Актуально,55.842448,37.461948,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,23.0,панельный,1978,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
48e744d5-7b50-4c52-89f4-6ac5db50d77e,cian.ru,Актуально,55.971275,37.152191,Жилое помещение (квартира),11.5,Встроенное помещение,1,14,студия,Метро отсутсвует,20000.0,панельный,0,0.0,Нет,косметический,-,3300000,286956.52173913043
135e45ce-190c-4cce-96d9-447a25ef702b,cian.ru,Актуально,55.637271,37.519782,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Коньково,6.0,панельный,1968,0.0,Нет,требует ремонта,-,3300000,275000.0
94bc7f8c-ef80-47e1-b64b-44f1833f455a,cian.ru,Актуально,55.842448,37.461948,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,23.0,панельный,1978,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
821105fb-ee8b-4725-89da-823ba4b820a1,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
0eaaa3c6-43dc-4d7b-9f81-6a87174af373,cian.ru,Актуально,55.842019,37.551735,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1967,0.0,Нет,требует ремонта,-,3300000,286956.52173913043
e07380d1-0ad7-42f9-ad37-08dd23d5191b,cian.ru,Актуально,55.620891,37.601627,Жилое помещение (квартира),11.6,Встроенное помещение,1,9,студия,Южная,9.0,панельный,1969,0.0,Нет,требует ремонта,-,3300000,284482.7586206897
9785f12b-9c5c-45a9-a224-f5e90f4e5891,cian.ru,Актуально,55.636621,37.520141,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Коньково,4.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,275000.0
f09c3732-c4cc-4a99-b038-4f0690493eda,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,блочный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
0e3b7715-968c-4026-8365-7dae1efcca12,cian.ru,Актуально,55.7007436493762,37.8126934894104,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
072b284e-9f89-4e5d-a916-450b4bdaaf1f,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,блочный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
b9691a5e-edac-4b2e-bfa2-f945aa6818f7,cian.ru,Актуально,55.620891,37.601627,Жилое помещение (квартира),11.6,Встроенное помещение,1,9,студия,Южная,9.0,панельный,1969,0.0,Нет,косметический,-,3300000,284482.7586206897
bc32c39f-ebe3-4a13-9bca-42803021c7fc,cian.ru,Актуально,55.853926,37.440685,Жилое помещение (квартира),11.8,Встроенное помещение,1,9,студия,Сходненская,4.0,панельный,1970,0.0,Нет,требует ремонта,-,3300000,279661.0169491525
29ae381f-702e-4922-9210-62d9946ed480,cian.ru,Актуально,55.676539,37.446084,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Озёрная,15.0,панельный,2005,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
dec69ea7-99e4-40af-9ea8-3fd47cad99cd,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,косметический,-,3300000,235714.2857142857
cc0a912a-f021-4849-8c30-6f691c7c0306,cian.ru,Актуально,55.632296,37.51123,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Коньково,10.0,панельный,1972,0.0,Нет,требует ремонта,-,3300000,275000.0
cf309b75-1395-416e-91a0-de6632d9a93b,cian.ru,Актуально,55.841144,37.462829,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,22.0,панельный,1966,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
70e153be-8893-45a4-99ff-a67b9ac56e8a,cian.ru,Актуально,55.887589,37.606568,Жилое помещение (квартира),11.3,Встроенное помещение,1,9,студия,Бибирево,8.0,панельный,1974,0.0,Нет,требует ремонта,-,3300000,292035.39823008847
c56a1366-cca9-480b-b360-b1d8332a2757,cian.ru,Актуально,55.62290506340943,37.502730812164295,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Тёплый Стан,6.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,275000.0
309f69c8-f407-4b34-b560-4f82b217eb7a,cian.ru,Актуально,55.841144,37.462829,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,22.0,панельный,1966,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
fca0c58b-eb79-4376-b39e-1e0ca573b486,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,косметический,-,3300000,311320.75471698114
8f4f2c21-f669-413f-a96a-134d5216d75d,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,требует ремонта,-,3300000,311320.75471698114
2fa066ee-8ca5-44f1-bc44-11f01d08d3bf,cian.ru,Актуально,55.676423,37.44612,Жилое помещение (квартира),14.1,Встроенное помещение,1,14,студия,Озёрная,15.0,панельный,2005,0.0,Нет,требует ремонта,-,3300000,234042.55319148937
25a64723-75ea-4aaa-80c7-fd4dc01a9fb9,cian.ru,Актуально,55.842448,37.461948,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,23.0,панельный,1978,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
5ee689e5-2d86-43df-a81f-84d201b989c9,cian.ru,Актуально,55.887589,37.606568,Жилое помещение (квартира),11.3,Встроенное помещение,1,9,студия,Бибирево,8.0,панельный,1974,0.0,Нет,требует ремонта,-,3300000,292035.39823008847
b13db1ef-9da3-4936-b774-ba4dac1af831,cian.ru,Актуально,55.853926,37.440685,Жилое помещение (квартира),11.6,Встроенное помещение,1,9,студия,Сходненская,4.0,панельный,1970,0.0,Нет,требует ремонта,-,3300000,284482.7586206897
86a27e20-55b8-43dd-9b42-dad0f1643e9d,cian.ru,Актуально,55.67608349357127,37.44584105026246,Жилое помещение (квартира),14.2,Встроенное помещение,1,14,студия,Озёрная,14.0,панельный,2005,0.0,Нет,требует ремонта,-,3300000,232394.36619718312
7a23c8ad-05a5-4f68-8aa3-9727692677cc,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,косметический,-,3300000,235714.2857142857
2927c83a-a8af-436c-9efc-b4c8b3733561,cian.ru,Актуально,55.637596,37.518848,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Коньково,6.0,панельный,1968,0.0,Нет,требует ремонта,-,3300000,275000.0
564d9b6e-068e-4ac7-9273-1a0bf6c0ee91,cian.ru,Актуально,55.887589,37.606568,Жилое помещение (квартира),11.3,Встроенное помещение,1,9,студия,Бибирево,8.0,панельный,1974,0.0,Нет,требует ремонта,-,3300000,292035.39823008847
962cf0ac-0541-4f6e-8784-3fc15f4bac42,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.7,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,косметический,-,3300000,308411.21495327103
8592ddb6-b122-40f9-95fc-5c00e3ba6253,cian.ru,Актуально,55.676423,37.44612,Жилое помещение (квартира),14.2,Встроенное помещение,1,14,студия,Озёрная,15.0,кирпичный,2005,0.0,Нет,косметический,-,3300000,232394.36619718312
67239dda-6353-48e2-a128-6e42e3a639a7,cian.ru,Актуально,55.700872,37.812767,Жилое помещение (квартира),14.1,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,0,0.0,Да,требует ремонта,-,3300000,234042.55319148937
e3d5ed34-eb60-498b-81b0-c6ae47ee9a91,cian.ru,Актуально,55.842019,37.551735,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1967,0.0,Нет,требует ремонта,-,3300000,286956.52173913043
bab78c42-f82a-4e3c-8f72-6d93ccb411f7,cian.ru,Актуально,55.593049,37.662892,Жилое помещение (квартира),16.0,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,требует ремонта,-,3300000,206250.0
45298218-9148-47c8-b7e6-722602f6bc28,cian.ru,Актуально,55.620891,37.601627,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Южная,9.0,панельный,1969,0.0,Нет,требует ремонта,-,3300000,286956.52173913043
aa5c5da9-88da-4fef-b930-b39a9a7e779d,cian.ru,Актуально,55.623076,37.502687,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Тёплый Стан,6.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,275000.0
0617b64e-4c4a-4e1a-99ff-467752135932,cian.ru,Актуально,55.620525,37.489032,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Тёплый Стан,21.0,панельный,1974,0.0,Нет,требует ремонта,-,3300000,311320.75471698114
fc011b28-3370-4d33-895d-68e5f8955ca7,cian.ru,Актуально,55.599102,37.66062,Жилое помещение (квартира),16.0,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,206250.0
639901fb-a38e-428e-b024-a4149b12cbdb,cian.ru,Актуально,55.676423,37.44612,Жилое помещение (квартира),14.1,Встроенное помещение,1,14,студия,Озёрная,15.0,панельный,2005,0.0,Нет,требует ремонта,-,3300000,234042.55319148937
476c0411-68a4-4d93-94aa-73fb6f402776,cian.ru,Актуально,55.591625,37.665426,Жилое помещение (квартира),16.0,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,косметический,-,3300000,206250.0
ed44d9cd-c1f2-4e1a-9707-b44ea1294df0,cian.ru,Актуально,55.598848,37.660611,Жилое помещение (квартира),16.0,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,требует ремонта,-,3300000,206250.0
d0d3262a-4b10-420b-9ad0-41fd05d2d389,cian.ru,Актуально,55.637383,37.519485,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Коньково,6.0,панельный,1968,0.0,Нет,требует ремонта,-,3300000,275000.0
6486a989-d138-4845-be95-8b6f93b2ef99,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,косметический,-,3300000,311320.75471698114
8498193d-465c-4107-b067-dba6ecd4285a,cian.ru,Актуально,55.593049,37.662892,Жилое помещение (квартира),16.0,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,требует ремонта,-,3300000,206250.0
d95b7be1-ff83-449f-9772-8771719b7ed9,cian.ru,Актуально,55.887589,37.606568,Жилое помещение (квартира),11.3,Встроенное помещение,1,9,студия,Бибирево,8.0,панельный,1974,0.0,Нет,требует ремонта,-,3300000,292035.39823008847
7a82fad1-b823-424e-a533-6368b0bc1b36,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,блочный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
52b5503c-bcf8-4e33-9450-0777cfee5033,cian.ru,Актуально,55.842019,37.551735,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1967,0.0,Нет,косметический,-,3300000,286956.52173913043
29a78688-fce4-426b-9774-82aa306129fe,cian.ru,Актуально,55.593049,37.662892,Жилое помещение (квартира),16.0,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,требует ремонта,-,3300000,206250.0
40d08918-7757-437e-ad34-4d2d139f49b2,cian.ru,Актуально,55.620992,37.488484,Жилое помещение (квартира),11.0,Встроенное помещение,1,12,студия,Тёплый Стан,22.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,300000.0
b1a0a75a-182c-4b2e-b820-a8e5ceb7a8ef,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
029708ad-f239-4dc2-9923-af5285d2ac23,cian.ru,Актуально,55.636356,37.519908,Жилое помещение (квартира),12.0,Встроенное помещение,1,9,студия,Коньково,4.0,панельный,1973,0.0,Нет,требует ремонта,-,3300000,275000.0
b5123ceb-9b69-4163-86c8-a74c2ba097ed,cian.ru,Актуально,55.593049,37.662892,Жилое помещение (квартира),16.0,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,косметический,-,3300000,206250.0
b30013ec-3a02-4cd7-b9e2-a281c24cf2b3,cian.ru,Актуально,55.776993,37.714644,Жилое помещение (квартира),10.6,Встроенное помещение,1,5,студия,Семёновская,16.0,кирпичный,0,0.0,Нет,требует ремонта,-,3300000,311320.75471698114
87c1c514-fbf8-48bc-8bfa-dcb2da418042,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
154a697b-3395-47cb-8191-e81ec6ebe3c2,cian.ru,Актуально,55.620891,37.601627,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Южная,9.0,панельный,1969,0.0,Нет,косметический,-,3300000,286956.52173913043
fa89b8ea-9a07-412c-bc63-39933143146b,cian.ru,Актуально,55.621053,37.488952,Жилое помещение (квартира),10.6,Встроенное помещение,1,5,студия,Тёплый Стан,21.0,кирпичный,0,0.0,Нет,требует ремонта,-,3300000,311320.75471698114
e98df1d4-3bdf-4314-bf0a-60d659d6d40f,cian.ru,Актуально,55.842555,37.461867,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,23.0,панельный,1978,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
377d27f5-5a06-4637-8b40-b135a7369890,cian.ru,Актуально,55.842448,37.461948,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,23.0,панельный,1978,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
51cc2c7b-c138-4a44-ad48-0e61cd9fae6c,cian.ru,Актуально,55.887589,37.606568,Жилое помещение (квартира),11.3,Встроенное помещение,1,9,студия,Бибирево,8.0,панельный,1974,0.0,Нет,требует ремонта,-,3300000,292035.39823008847
f9eddad0-f574-49cd-b84a-cc0c30f77a5a,cian.ru,Актуально,55.593049,37.662892,Жилое помещение (квартира),14.7,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Да,требует ремонта,-,3300000,224489.79591836737
b64deb3d-3c8e-4329-891f-319a6c003d05,cian.ru,Актуально,55.889492,37.597621,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Бибирево,15.0,панельный,1975,0.0,Нет,косметический,-,3300000,253846.15384615384
10d47177-ed33-4c7f-81f2-9fe964bd9d14,cian.ru,Актуально,55.621069,37.488484,Жилое помещение (квартира),11.0,Встроенное помещение,1,12,студия,Тёплый Стан,22.0,панельный,1973,0.0,Нет,требует ремонта,-,3300000,300000.0
5de3694a-db42-4b45-9687-c7f1cfa0e55b,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,косметический,-,3300000,311320.75471698114
85a7e9fb-1617-48c2-b331-d107ce6a72f4,cian.ru,Актуально,55.853926,37.440685,Жилое помещение (квартира),11.6,Встроенное помещение,1,9,студия,Сходненская,4.0,панельный,1968,0.0,Нет,требует ремонта,-,3300000,284482.7586206897
ac1cd328-5911-44bc-b12e-0c442363f01e,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,косметический,-,3300000,235714.2857142857
c7ba63fc-7c67-4184-93ec-3254101fec04,cian.ru,Актуально,55.620891,37.601627,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Южная,9.0,панельный,1969,0.0,Нет,требует ремонта,-,3300000,286956.52173913043
a6512d37-5a49-460d-89fe-7a15b16f89f2,cian.ru,Актуально,55.842019,37.551735,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1967,0.0,Нет,косметический,-,3300000,286956.52173913043
c35483d4-6b5d-43b1-b17e-f81086ac0daa,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,панельный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
dba09882-fc19-4579-9127-4ee88bf605dd,cian.ru,Актуально,55.701156,37.812704,Жилое помещение (квартира),14.1,Встроенное помещение,1,14,студия,Юго-Восточная,12.0,панельный,1976,0.0,Нет,требует ремонта,-,3300000,234042.55319148937
f1dbba4c-7046-498d-a542-9b6532f62d62,cian.ru,Актуально,55.602617,37.584523,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Улица Академика Янгеля,25.0,панельный,1971,0.0,Нет,косметический,-,3300000,286956.52173913043
28be6c35-68b9-4517-9388-68b0a9241e0b,cian.ru,Актуально,55.853926,37.440685,Жилое помещение (квартира),11.6,Встроенное помещение,1,9,студия,Сходненская,4.0,панельный,1968,0.0,Нет,требует ремонта,-,3300000,284482.7586206897
45aa0585-8df9-4fc3-aa10-3124eba8cab5,cian.ru,Актуально,55.73885,37.848368,Жилое помещение (квартира),11.1,Встроенное помещение,1,14,студия,Новокосино,22.0,панельный,1995,0.0,Нет,требует ремонта,-,3300000,297297.2972972973
ec8b7ab4-8b05-4af3-989e-227d8608e4b1,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,косметический,-,3300000,311320.75471698114
33eee6a1-65c3-40c0-8608-93fb938c1571,cian.ru,Актуально,55.593049,37.662892,Жилое помещение (квартира),16.0,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,требует ремонта,-,3300000,206250.0
d1cace97-9928-4aed-8802-14a60a3dbe5d,cian.ru,Актуально,55.708435,37.815444,Жилое помещение (квартира),14.0,Встроенное помещение,1,9,студия,Юго-Восточная,4.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
554bec8b-42ab-43ec-830d-8b919feade28,cian.ru,Актуально,55.621069,37.488484,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Тёплый Стан,22.0,панельный,1973,0.0,Нет,требует ремонта,-,3300000,311320.75471698114
73d5e3c3-4108-4c9d-82d4-f196f5a51619,cian.ru,Актуально,55.88760105935595,37.60673966137694,Жилое помещение (квартира),11.3,Встроенное помещение,1,9,студия,Бибирево,8.0,панельный,1974,0.0,Нет,требует ремонта,-,3300000,292035.39823008847
15f069f5-3c6b-49c1-8e73-e219df6d99c9,cian.ru,Актуально,55.621067,37.488483,Жилое помещение (квартира),10.7,Встроенное помещение,1,12,студия,Тёплый Стан,22.0,панельный,1973,0.0,Нет,требует ремонта,-,3300000,308411.21495327103
5c3540c3-25d5-430c-aaf7-9d1a01628a24,cian.ru,Актуально,55.701156,37.812704,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,12.0,панельный,1976,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
eefece27-3f39-4d8d-8e0d-ffd0c4c300bd,cian.ru,Актуально,55.842019,37.551735,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1967,0.0,Нет,требует ремонта,-,3300000,286956.52173913043
58b49239-082e-4ff4-b2fe-d9a4cd12ff50,cian.ru,Актуально,55.972247,37.162755,Жилое помещение (квартира),13.0,Встроенное помещение,2,9,студия,Метро отсутсвует,20000.0,кирпичный,0,0.0,Нет,косметический,-,3300000,253846.15384615384
878b0571-0637-401b-9da2-db4bcd561e35,cian.ru,Актуально,55.738804,37.848394,Жилое помещение (квартира),11.1,Встроенное помещение,1,14,студия,Новокосино,22.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,297297.2972972973
cec1976e-68d7-4707-bb3e-6c8873c5f3a2,cian.ru,Актуально,55.868187,37.606119,Жилое помещение (квартира),10.0,Встроенное помещение,1,9,студия,Отрадное,8.0,панельный,1975,0.0,Нет,требует ремонта,-,3300000,330000.0
cbf175c1-379f-4618-802f-f8350585cbcf,cian.ru,Актуально,55.971275,37.152191,Жилое помещение (квартира),11.5,Встроенное помещение,1,14,студия,Метро отсутсвует,20000.0,панельный,1994,0.0,Нет,требует ремонта,-,3300000,286956.52173913043
23be1631-183d-4e86-bb14-8fbf9105d51f,cian.ru,Актуально,55.842019,37.551735,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1967,0.0,Нет,косметический,-,3300000,286956.52173913043
a57ef9a3-a34f-47e3-b84c-4b424d341bee,cian.ru,Актуально,55.701156,37.812704,Жилое помещение (квартира),14.1,Встроенное помещение,1,14,студия,Юго-Восточная,12.0,панельный,1976,0.0,Нет,косметический,-,3300000,234042.55319148937
f8aebd85-cd5e-4875-b5db-aab1ae36d43d,cian.ru,Актуально,55.776993,37.714644,Жилое помещение (квартира),10.6,Встроенное помещение,1,5,студия,Семёновская,16.0,кирпичный,1961,0.0,Нет,требует ремонта,-,3300000,311320.75471698114
42b6ada0-d839-48e7-b17b-ede704abdfd9,cian.ru,Актуально,55.971355,37.152398,Жилое помещение (квартира),11.5,Встроенное помещение,1,14,студия,Метро отсутсвует,20000.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,286956.52173913043
9adf0ebb-5f0d-4a24-94dd-8d7d8de1e48a,cian.ru,Актуально,55.776993,37.714644,Жилое помещение (квартира),10.6,Встроенное помещение,1,5,студия,Семёновская,16.0,кирпичный,1961,0.0,Нет,косметический,-,3300000,311320.75471698114
da7c9f83-4c77-4c3f-83b4-1891c6627f7c,cian.ru,Актуально,55.620489,37.489535,Жилое помещение (квартира),11.0,Встроенное помещение,1,12,студия,Тёплый Стан,20.0,панельный,0,0.0,Нет,требует ремонта,-,3300000,300000.0
b8edcb4a-10d0-4c96-9af9-fe6c5d6daa73,cian.ru,Актуально,55.60194,37.58835,Жилое помещение (квартира),10.7,Встроенное помещение,1,9,студия,Улица Академика Янгеля,20.0,панельный,1971,0.0,Нет,требует ремонта,-,3300000,308411.21495327103
6960ab16-6994-4991-a678-a2688c60346f,cian.ru,Актуально,55.621069,37.488484,Жилое помещение (квартира),10.8,Встроенное помещение,1,12,студия,Тёплый Стан,22.0,панельный,1973,0.0,Нет,косметический,-,3300000,305555.55555555556
842c639b-440e-4c02-8066-bc3503cc5280,cian.ru,Актуально,55.776993,37.714644,Жилое помещение (квартира),10.2,Встроенное помещение,1,5,студия,Семёновская,16.0,кирпичный,1961,0.0,Нет,требует ремонта,-,3300000,323529.4117647059
69d416ba-3796-4c63-b412-ff940525d0ac,cian.ru,Актуально,55.868187,37.606119,Жилое помещение (квартира),10.0,Встроенное помещение,1,9,студия,Отрадное,8.0,панельный,1975,0.0,Нет,требует ремонта,-,3300000,330000.0
cf494c50-d681-4b70-875a-2ac6937762bf,cian.ru,Актуально,55.593049,37.662892,Жилое помещение (квартира),16.0,Встроенное помещение,1,9,студия,Метро отсутсвует,20000.0,панельный,1971,0.0,Нет,косметический,-,3300000,206250.0
2ed6e2ed-40f2-4ac1-b3cb-20819e39f83c,cian.ru,Актуально,55.8417718810876,37.46222694973751,Жилое помещение (квартира),13.0,Встроенное помещение,1,12,студия,Водный стадион,23.0,панельный,1966,0.0,Нет,требует ремонта,-,3300000,253846.15384615384
21b5195b-2529-4d80-a34a-9e0ee49d20ae,cian.ru,Актуально,55.972479,37.174308,Жилое помещение (квартира),12.0,Встроенное помещение,2,10,студия,Метро отсутсвует,20000.0,монолитный,2014,0.0,Нет,требует ремонта,-,3300000,275000.0
71bd4383-0ab5-400b-a58a-0f83a4776408,cian.ru,Актуально,55.700877,37.812767,Жилое помещение (квартира),14.0,Встроенное помещение,1,14,студия,Юго-Восточная,13.0,блочный,1970,0.0,Нет,требует ремонта,-,3300000,235714.2857142857
2c2f7253-a47f-4d91-8427-938dfe21e2d2,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.6,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,косметический,-,3300001,311320.8490566038
52dde0b7-bd62-4ecd-b898-700b4c549b57,cian.ru,Актуально,55.717944,37.387101,Жилое помещение (квартира),10.8,Встроенное помещение,1,12,студия,Метро отсутсвует,20000.0,панельный,1973,0.0,Нет,косметический,-,3300005,305556.0185185185
17456185-e064-49f4-8575-ac31474a3366,cian.ru,Актуально,55.620891,37.601627,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Южная,9.0,панельный,1969,0.0,Нет,требует ремонта,-,3300005,286956.95652173914
ee52d480-0a9a-421e-bedf-e3f3e88aa5ee,cian.ru,Актуально,55.620891,37.601627,Жилое помещение (квартира),11.5,Встроенное помещение,1,9,студия,Южная,9.0,панельный,1969,0.0,Нет,требует ремонта,-,3300008,286957.2173913043
9cd254df-9d4a-4d07-8444-6cfe78fecfcf,cian.ru,Актуально,55.88789048292482,37.6041003677063,Жилое помещение (квартира),11.3,Встроенное помещение,1,9,студия,Бибирево,9.0,панельный,1975,0.0,Нет,требует ремонта,-,3300485,292078.3185840708
3a8f5610-fd42-4990-8146-2e6c71276f4d,cian.ru,Актуально,55.850479,37.537955,Жилое помещение (квартира),11.5,Встроенное помещение,5,5,студия,Лихоборы,29.0,кирпичный,0,0.0,Нет,дизайнерский,-,3302251,287152.26086956525
7df67b98-b0bd-41a4-b344-3af0bfe05408,cian.ru,Актуально,55.850479,37.537955,Жилое помещение (квартира),10.6,Встроенное помещение,5,5,студия,Лихоборы,29.0,кирпичный,0,0.0,Нет,дизайнерский,-,3311442,312400.1886792453
23f3cc63-36cb-463c-ba15-2bd177077264,cian.ru,Актуально,55.850479,37.537955,Жилое помещение (квартира),12.5,Встроенное помещение,1,5,студия,Лихоборы,29.0,кирпичный,0,0.0,Нет,дизайнерский,-,3330192,266415.36
